# https://lysvc.cc/tools/m3u_txt_change.php
# https://live.fanmingming.com/txt2m3u/

央视频道,#genre#
CCTV10,http://116.9.4.13:4000/rtp/239.81.0.118:4056
CCTV10,http://14.145.217.126:8888/rtp/239.77.1.169:5146
CCTV10,http://182.138.203.83:8888/rtp/239.93.1.28:5140
CCTV10,http://222.212.84.190:54123/rtp/239.93.1.28:5140
cctv11,http://119.49.221.50:9901/tsfile/live/1010_1.m3u8?key=txiptv
CCTV11,http://139.209.37.241:9901/tsfile/live/0011_1.m3u8?key=txiptv
CCTV11,http://119.163.61.26:9901/tsfile/live/0012_1.m3u8?key=txiptv
CCTV11,http://124.65.0.27:20000/rtp/239.3.1.152:8120
CCTV11,http://121.27.124.21:3488/rtp/239.253.93.153:6321
CCTV11,http://121.29.169.49:2083/rtp/239.253.93.153:6321
CCTV11,http://110.253.49.92:8686/rtp/239.253.93.153:6321
CCTV11,http://202.111.192.14:5146/rtp/238.1.78.206:7502
CCTV11,http://171.109.20.22:4566/rtp/239.81.0.229:4056
CCTV11,http://180.140.176.179:40222/rtp/239.81.0.229:4056
CCTV11,http://116.9.4.13:4000/rtp/239.81.0.229:4056
CCTV11,http://27.10.212.233:8002/rtp/225.0.4.218:7980
CCTV11,http://182.138.203.83:8888/rtp/239.93.0.102:5140
cctv12,http://119.49.221.50:9901/tsfile/live/1011_1.m3u8?key=txiptv
CCTV12,http://139.209.37.241:9901/tsfile/live/0012_1.m3u8?key=txiptv
CCTV12,http://60.187.246.93:9901/tsfile/live/0012_1.m3u8?key=txiptv
CCTV12,http://123.159.35.24:9901/tsfile/live/0012_1.m3u8?key=txiptv
CCTV12,http://119.163.61.26:9901/tsfile/live/0013_1.m3u8?key=txiptv
CCTV12,http://124.65.0.27:20000/rtp/239.3.1.64:8124
CCTV12,http://1.70.182.81:61201/rtp/239.1.1.19:8019
CCTV12,http://123.174.106.183:8888/rtp/239.1.1.19:8019
CCTV12,http://121.27.124.21:3488/rtp/239.253.92.197:6062
CCTV12,http://171.116.192.34:8085/rtp/226.0.2.164:9224
CCTV12,http://49.85.119.109:8887/rtp/239.49.8.55:9822
CCTV12,http://121.232.159.212:8188/rtp/239.49.8.55:9822
CCTV12,http://117.86.51.89:8888/rtp/239.49.8.55:9822
CCTV12,http://115.197.136.82:8888/rtp/233.50.201.123:5140
CCTV12,http://202.102.201.244:40022/rtp/238.1.78.242:7808
CCTV12,http://171.109.20.22:4566/rtp/239.81.0.119:4056
CCTV12,http://180.140.176.179:40222/rtp/239.81.0.119:4056
CCTV12,http://116.9.4.13:4000/rtp/239.81.0.119:4056
CCTV12,http://183.66.66.199:2345/rtp/235.254.198.60:1516
CCTV12,http://27.10.212.233:8002/rtp/225.0.4.129:7980
CCTV12,http://182.138.203.83:8888/rtp/239.93.1.30:8124
CCTV12,http://222.212.84.190:54123/rtp/239.93.1.30:8124
cctv13,http://119.49.221.50:9901/tsfile/live/1012_1.m3u8?key=txiptv
CCTV13,http://139.209.37.241:9901/tsfile/live/0013_1.m3u8?key=txiptv
CCTV13,http://123.159.35.24:9901/tsfile/live/0013_1.m3u8?key=txiptv
CCTV13,http://119.163.61.26:9901/tsfile/live/0014_1.m3u8?key=txiptv
CCTV13,http://111.193.239.245:9999/rtp/239.3.1.124:8128
CCTV13,http://123.174.106.183:8888/rtp/239.1.1.20:8020
CCTV13,http://121.27.124.21:3488/rtp/239.253.92.13:8008
CCTV13,http://110.253.49.92:8686/rtp/239.253.92.13:8008
CCTV13,http://115.197.136.82:8888/rtp/233.50.201.246:5140
CCTV13,http://115.207.208.222:8881/rtp/233.50.201.246:5140
CCTV13,http://171.109.20.22:4566/rtp/239.81.0.206:4056
CCTV13,http://180.140.176.179:40222/rtp/239.81.0.206:4056
CCTV13,http://116.9.4.13:4000/rtp/239.81.0.206:4056
CCTV13,http://182.138.203.83:8888/rtp/239.93.0.66:5140
CCTV13,http://222.212.84.190:54123/rtp/239.93.0.66:5140
cctv14,http://119.49.221.50:9901/tsfile/live/1013_1.m3u8?key=txiptv
CCTV14,http://139.209.37.241:9901/tsfile/live/0014_1.m3u8?key=txiptv
CCTV14,http://123.159.35.24:9901/tsfile/live/0014_1.m3u8?key=txiptv
CCTV14,http://119.163.61.26:9901/tsfile/live/0015_1.m3u8?key=txiptv
CCTV14,http://111.193.239.245:9999/rtp/239.3.1.65:8132
CCTV14,http://1.70.182.81:61201/rtp/239.1.1.21:8021
CCTV14,http://123.174.106.183:8888/rtp/239.1.1.21:8021
CCTV14,http://121.27.124.21:3488/rtp/239.253.92.198:6063
CCTV14,http://121.29.169.49:2083/rtp/239.253.92.198:6063
CCTV14,http://110.253.49.92:8686/rtp/239.253.92.198:6063
CCTV14,http://49.85.119.109:8887/rtp/239.49.8.56:9826
CCTV14,http://121.232.159.212:8188/rtp/239.49.8.56:9826
CCTV14,http://117.86.51.89:8888/rtp/239.49.8.56:9826
CCTV14,http://115.197.136.82:8888/rtp/233.50.201.124:5140
CCTV14,http://202.111.192.14:5146/rtp/238.1.78.243:7816
CCTV14,http://171.109.20.22:4566/rtp/239.81.0.120:4056
CCTV14,http://180.140.176.179:40222/rtp/239.81.0.120:4056
CCTV14,http://116.9.4.13:4000/rtp/239.81.0.120:4056
CCTV14,http://14.145.217.126:8888/rtp/239.77.0.133:5146
CCTV14,http://27.10.212.233:8002/rtp/225.0.4.128:7980
CCTV14,http://112.193.68.253:8888/rtp/239.0.0.21:5140
cctv15,http://119.49.221.50:9901/tsfile/live/1014_1.m3u8?key=txiptv
CCTV15,http://139.209.37.241:9901/tsfile/live/0015_1.m3u8?key=txiptv
CCTV15,http://119.163.61.26:9901/tsfile/live/0016_1.m3u8?key=txiptv
CCTV15,http://124.65.0.27:20000/rtp/239.3.1.153:8136
CCTV15,http://121.27.124.21:3488/rtp/239.253.93.154:6322
CCTV15,http://202.111.192.14:5146/rtp/238.1.78.222:7648
CCTV15,http://171.109.20.22:4566/rtp/239.81.0.230:4056
CCTV15,http://180.140.176.179:40222/rtp/239.81.0.230:4056
CCTV15,http://116.9.4.13:4000/rtp/239.81.0.230:4056
CCTV15,http://27.10.212.233:8002/rtp/225.0.4.220:7980
CCTV15,http://182.138.203.83:8888/rtp/239.93.0.103:5140
CCTV15,http://222.212.84.190:54123/rtp/239.93.0.103:5140
CCTV15,http://112.193.68.253:8888/rtp/239.0.0.188:5140
cctv16,http://119.49.221.50:9901/tsfile/live/1015_1.m3u8?key=txiptv
CCTV16,http://139.209.37.241:9901/tsfile/live/1061_1.m3u8?key=txiptv
CCTV16,http://163.142.186.56:9901/tsfile/live/1016_1.m3u8?key=txiptv
CCTV16,http://111.193.239.245:9999/rtp/239.3.1.184:8001
CCTV16,http://123.174.106.183:8888/rtp/239.1.1.122:8122
CCTV16,http://49.85.119.109:8887/rtp/239.49.8.31:8000
CCTV16,http://121.232.159.212:8188/rtp/239.49.8.31:8000
CCTV16,http://117.86.51.89:8888/rtp/239.49.8.31:8000
CCTV16,http://115.197.136.82:8888/rtp/233.50.201.192:5140
CCTV16,http://115.197.136.82:8888/rtp/233.50.201.63:5140
CCTV16,http://115.207.208.222:8881/rtp/233.50.201.63:5140
CCTV16,http://171.109.20.22:4566/rtp/239.81.0.142:4056
CCTV16,http://180.140.176.179:40222/rtp/239.81.0.142:4056
CCTV16,http://116.9.4.13:4000/rtp/239.81.0.142:4056
CCTV16,http://222.212.84.190:54123/rtp/239.93.42.54:5140
cctv17,http://119.49.221.50:9901/tsfile/live/1016_1.m3u8?key=txiptv
CCTV17,http://139.209.37.241:9901/tsfile/live/1042_1.m3u8?key=txiptv
CCTV17,http://119.163.61.26:9901/tsfile/live/0017_1.m3u8?key=txiptv
CCTV17,http://124.65.0.27:20000/rtp/239.3.1.151:8144
CCTV17,http://1.70.182.81:61201/rtp/239.1.1.23:8023
CCTV17,http://123.174.106.183:8888/rtp/239.1.1.23:8023
CCTV17,http://121.27.124.21:3488/rtp/239.253.93.150:6318
